term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Refugee Crisis,The talks were extended 48 hours after Sudan's government accepted a peace agreement  but two of Darfur's three main rebel groups raised last-minute objections.,KHARTOUM  Sudan  Monday  May 1 — Sudan's government offered Sunday to accept a potentially historic Darfur peace agreement  but two of Darfur's three main rebel groups raised last-minute objections that left the negotiations mired in confusion as a midnight deadline passed. Mediators agreed to extend the talks for 48 hours at the request of the United States.,The talks were extended 48 hours after Sudan's government accepted a peace agreement  but two of Darfur's three main rebel groups raised last-minute objections.,The New York Times,1,Deadline Passes Without Darfur Accord,Deadline Passes Without Accord In Darfur Talks,2006-05-01T04:00:00+0000,Foreign,World,article,https://www.nytimes.com/2006/05/01/world/africa/01sudan.html,News,,nyt://article/7a95b04b-07b9-5d3a-bd65-ab1f3fb9df4a
Refugee Crisis,The top Sudanese official at the talks  Vice President Ali Osman Taha  abruptly left Nigeria today.,KHARTOUM  Sudan  May 1 —Deputy Secretary of State Robert B. Zoellick announced today that he was rushing to Nigera  to push the Sudanese government and Darfur rebels to reach agreement on a treaty intended to bring an end to the carnage in Darfur  Sudan.,The top Sudanese official at the talks  Vice President Ali Osman Taha  abruptly left Nigeria today.,The New York Times,,Accord Hopes Dim in Darfur With Departure,,2006-05-01T04:00:00+0000,ContinuousNews,World,article,https://www.nytimes.com/2006/05/01/world/africa/01cnd-darfur.html,News,,nyt://article/bb169e5e-2dfb-52f5-b5bb-0e0fc0b88a65
Refugee Crisis,The chaos in Darfur  the war-ravaged region in Sudan where more than 200 000 civilians have been killed  has spread across the border into Chad  deepening one of the world's worst refugee crises.      Arab gunmen from Darfur have pushed across the...,Correction Appended,The chaos in Darfur  the war-ravaged region in Sudan where more than 200 000 civilians have been killed  has spread across the border into Chad  deepening one of the world's worst refugee crises.      Arab gunmen from Darfur have pushed across the desert and entered Chad  stealing cattle  burning crops and killing anyone who resists. The lawlessness has driven at least 20 000 Chadians from their homes  making them refugees in their own country.  ,The New York Times,1,Refugee Crisis Grows as Darfur War Crosses a Border,Refugee Crisis Grows as Darfur War Crosses a Border,2006-02-28T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2006/02/28/world/africa/refugee-crisis-grows-as-darfur-war-crosses-a-border.html,News,,nyt://article/94a910ea-21b7-5250-8bd2-46ac3731068c
Refugee Crisis,LAST week  Nepal's Maoist rebels and a coalition of seven opposition parties agreed on a program to try to end direct rule by King Gyanendra. The accord was the latest twist in this tiny Himalayan kingdom's decade-long civil war  which took a biza...,Katmandu  Nepal - LAST week  Nepal's Maoist rebels and a coalition of seven opposition parties agreed on a program to try to end direct rule by King Gyanendra. The accord was the latest twist in this tiny Himalayan kingdom's decade-long civil war  which took a bizarre turn almost five years ago: on June 1  2001  the hard-drinking  drug-abusing crown prince  Dipendra  who had been told by his parents that he had to choose between the kingdom he expected to inherit and the woman he loved  responded by murdering nine of the royal household  including his parents  before taking his own life.,LAST week  Nepal's Maoist rebels and a coalition of seven opposition parties agreed on a program to try to end direct rule by King Gyanendra. The accord was the latest twist in this tiny Himalayan kingdom's decade-long civil war  which took a bizarre turn almost five years ago: on June 1  2001  the hard-drinking  drug-abusing crown prince  Dipendra  who had been told by his parents that he had to choose between the kingdom he expected to inherit and the woman he loved  responded by murdering nine of the royal household  including his parents  before taking his own life.      Questions and conspiracy theories abound  with a focus on the two factions that benefited from the catastrophe: the faction led by Dipendra's uncle Gyanendra  who inherited the crown  and the one led by the Maoists.  ,The New York Times,10,Democracy in Thin Air,Democracy in Thin Air,2005-11-27T05:00:00+0000,Editorial Desk,Opinion,article,https://www.nytimes.com/2005/11/27/opinion/democracy-in-thin-air.html,Op-Ed,,nyt://article/966380b1-a802-5583-bd8d-297736b2ad8b
Refugee Crisis,THE images of starving  exhausted  flood-bedraggled people fleeing New Orleans and southern Mississippi over the last two weeks have scandalized many Americans long accustomed to seeing such scenes only in faraway storm-tossed or war-ravaged place...,WASHINGTON - THE images of starving  exhausted  flood-bedraggled people fleeing New Orleans and southern Mississippi over the last two weeks have scandalized many Americans long accustomed to seeing such scenes only in faraway storm-tossed or war-ravaged places like Kosovo  Sudan or Banda Aceh.,THE images of starving  exhausted  flood-bedraggled people fleeing New Orleans and southern Mississippi over the last two weeks have scandalized many Americans long accustomed to seeing such scenes only in faraway storm-tossed or war-ravaged places like Kosovo  Sudan or Banda Aceh.      But Hurricane Katrina delivered America its own refugee crisis  arguably the worst since Sherman's army burned its way across the South. And though the word ''refugee'' is offensive to some  and not accurate according to international law  it conveys a fundamental truth: these are people who will be unable to return home for months  possibly years. Many almost certainly will make new homes in new places.  ,The New York Times,1,No Fixed Address,THE NATION: OFF THE MAP; No Fixed Address,2005-09-11T05:00:00+0000,Week in Review Desk,Week in Review,article,https://www.nytimes.com/2005/09/11/weekinreview/no-fixed-address.html,News,,nyt://article/680be0bc-be86-51ad-8cd4-f143cb448688
Refugee Crisis,,,,The New York Times,,Other Views: Sydney Morning Herald  Moscow Times  New Straits Times,Other Views: Sydney Morning Herald  Moscow Times  New Straits Times,2005-09-07T05:00:00+0000,None,Opinion,article,https://www.nytimes.com/2005/09/07/opinion/other-views-sydney-morning-herald-moscow-times-new-straits-times.html,News,,nyt://article/a07008ec-6890-5675-b0bc-a466bc4a544f
Refugee Crisis,,,,The New York Times,,Rice outraged by Sudanese security,Rice outraged by Sudanese security,2005-07-21T05:00:00+0000,None,World,article,https://www.nytimes.com/2005/07/21/world/africa/rice-outraged-by-sudanese-security.html,News,,nyt://article/cc9c0458-c2ff-5d43-980b-9a3ace9ee907
Refugee Crisis,INTERNATIONAL   A3-9    2 Ex-Captors Deny RoleOf Iran's New Leader  Two Iranian leaders of the 1979 seizure of the American Embassy in Tehran dismissed allegations by former American hostages that Iran's president-elect had been one of their capto...,INTERNATIONAL A3-9, INTERNATIONAL   A3-9    2 Ex-Captors Deny RoleOf Iran's New Leader  Two Iranian leaders of the 1979 seizure of the American Embassy in Tehran dismissed allegations by former American hostages that Iran's president-elect had been one of their captors. The Bush administration  however  said it would investigate.   A1    Troops' Bodies Recovered  Three days after a Chinook helicopter went down in combat in Afghanistan  American troops recovered the bodies of all 16 who were aboard  military officials said. Earlier reports that there were 17 people on the aircraft were mistaken  the military said.   A8    Syrian Officials' Money Frozen  The Bush administration ordered a freeze on bank accounts controlled by two senior Syrian intelligence officials because of their activities in Lebanon  including threats that preceded the assassination of a former prime minister of Lebanon.   A9    Demolition Kills 4 in Zimbabwe  The Zimbabwe police finished demolishing a squatter camp outside Harare  killing as many as four people  a day after a United Nations envoy met with President Robert G. Mugabe to discuss the refugee crisis that similar evictions have caused.   A9    New Hurdle for Iraq Constitution  At least two of the 15 Sunni Arabs proposed as members of the committee that will write Iraq's permanent constitution have been accused of being senior members of Saddam Hussein's Baath Party.   A8    Spain Legalizes Gay Marriage  The Spanish Parliament voted to legalize gay marriage  giving final approval to a bill that would make Spain the first nation to eliminate all legal distinctions between same-sex and heterosexual unions  according to supporters of the measure.   A9    NATIONAL   A10-15    Time Magazine to Provide Reporter's Documents  With one of its reporters facing an imminent jail sentence  Time magazine said it would provide documents concerning the reporter's confidential sources to a grand jury investigating the disclosure of the identity of a covert C.I.A. operative.   A1    Nomination for C.I.A. Post  Vice Adm. Albert M. Calland III  a three-star Navy admiral who commanded Special Operations forces during the war in Afghanistan  has been nominated by President Bush to be the No. 2 official at the Central Intelligence Agency.   A15    Challenging the Supreme Court  Congressional Republicans announced efforts intended to overturn two Supreme Court decisions  one that allowed government to claim private property for economic development and another that stripped Kentucky courts of the Ten Commandments.   A10    Media Personalities Monitored  A researcher secretly retained by the chairman of the Corporation for Public Broadcasting to monitor liberal bias in public radio and television set his sights on a string of prominent media personalities  including Bill Moyers  Tucker Carlson  and Tavis Smiley.   A13    E.P.A. Seeks New Diesel Limits  The Environmental Protection Agency proposed regulations that for the first time would set limits on air pollution from stationary diesel engines  like those that run factories.   A14    SCIENCE    NASA Resuming Shuttle Flights  NASA will return the shuttle Discovery to space in two weeks  after almost two and a half years on the ground since the loss of the shuttle Columbia  officials said.   A10    NEW YORK/REGION   B1-7    2 More Arrests MadeIn Howard Beach Attack  Two more white men who the police say were present at the attack on a black man in Howard Beach  Queens  were taken into custody as Mayor Michael R. Bloomberg and prosecutors pledged to seek maximum penalties in the beating.   A1    Sex Offender Held  The police arrested a convicted rapist and charged him with second-degree murder in the stabbing death of a White Plains woman in a parking garage next to a popular downtown shopping mall.   B1    City Issues Water Advisory  City officials warned New Yorkers with compromised immune systems to boil tap water before drinking it  citing possible contamination caused from heavy rainfall into one of New York City's reservoirs in Westchester County.   B1    WEEKEND   E1-32;E33-40    ESCAPES   F1-10    OBITUARIES   B8    SPORTSFRIDAY   D1-7    Williams in Wimbledon Final  A faded former champion did a convincing impression of the bold player she used to be on Center Court  as VenusWilliams  left  put an unexpected end to the Wimbledon reign of 18-year-old Maria Sharapova  7-6 (2)  6-1  in the semifinals at Wimbledon. Williams won Wimbledon in 2000 and 2001.   D1    BUSINESS DAY   C1-14    Bank to Acquire Credit Giant  Seeking to grab a bigger share of consumers' wallets by becoming a powerhouse in credit cards  Bank of America announced plans to acquire the credit card giant MBNA for $35 billion in cash and stock. The deal signals that the bank is betting on continued robust consumer spending.   A1    Ebbers to Give Up Assets  Bernard J. Ebbers  the founder and former chief executive of WorldCom who was found guilty of fraud by a New York jury  agreed to surrender nearly all of his personal fortune -- about $40 million -- to investors who lost billions when the telecommunications company spiraled into bankruptcy.   C1    Business Digest   C2    EDITORIAL   A16-17    Editorials: Reforms at the F.B.I. and Justice; saving lives in Africa; Round2 for mad cow disease; better odds for lung cancer victims.    Columns: Paul Krugman  Thomas L. Friedman.    Crossword   E39  TV Listings   E31  Weather   D8  ,The New York Times,2,NEWS SUMMARY,NEWS SUMMARY,2005-07-01T05:00:00+0000,Metropolitan Desk,New York,article,https://www.nytimes.com/2005/07/01/nyregion/news-summary.html,Summary,,nyt://article/aa5083b5-7a7c-586c-94c2-c0b7add53b2b
Refugee Crisis,Zimbabwe police kill as many as four people while demolishing squatter camp outside Harare that once had 10 000 residents; this occurs day after United Nations envoy Anna Kajumulo Tibaijuka meets with Pres Robert G Mugabe to discuss refugee crisis...,JOHANNESBURG  June 30 - The Zimbabwe police finished demolishing a squatter camp outside Harare that once had at least 10 000 residents on Thursday  killing as many as four people  a day after a United Nations envoy met with President Robert G. Mugabe to discuss the refugee crisis that similar mass evictions have set off.,Zimbabwe police kill as many as four people while demolishing squatter camp outside Harare that once had 10 000 residents; this occurs day after United Nations envoy Anna Kajumulo Tibaijuka meets with Pres Robert G Mugabe to discuss refugee crisis that such mass evictions are setting off; human rights groups call evictions effort to rout urban poor who support Zimbabwe's democratic opposition  and to disperse people who might be tempted to lead protests as country's economic collapse reaches new depths; photo (M),The New York Times,9,Several Squatters Die as Zimbabwe Police Destroy Camp,Several Squatters Die as Zimbabwe Police Destroy Camp,2005-07-01T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2005/07/01/world/africa/several-squatters-die-as-zimbabwe-police-destroy-camp.html,News,,nyt://article/db5cd00a-03a6-5ea6-8adb-5fdbbf3502de
Refugee Crisis,SCHULBERG--Jay William. Husband of Kathryn Nicholson Schulberg. Died January 13  2005 after a seven month battle with pancreatic cancer. A graveside service is to be held Monday  January 17 at 10:15AM  Pinelawn Memorial Park  Pinelawn  Long Island...,SCHULBERG--Jay William. Husband of Kathryn Nicholson Schulberg. Died January 13  2005 after a seven month battle with pancreatic cancer. A graveside service is to be held Monday  January 17 at 10:15AM  Pinelawn Memorial Park  Pinelawn  Long Island. In lieu of flowers  a contribution to the International Rescue Committee  please.,SCHULBERG--Jay William. Husband of Kathryn Nicholson Schulberg. Died January 13  2005 after a seven month battle with pancreatic cancer. A graveside service is to be held Monday  January 17 at 10:15AM  Pinelawn Memorial Park  Pinelawn  Long Island. In lieu of flowers  a contribution to the International Rescue Committee  please.    SCHULBERG -- Jay. The Board of Directors  Overseers and staff of the International Rescue Committee are saddened by the death of Jay Schulberg  a valued member of our board since 1971. Jay  who was among the most accomplished advertising executives of his generation  was deeply committed to the cause of refugees. In time of refugee crisis  from Bangladesh to Bosnia to Kosovo  Jay used his creative talent to call the world's attention to the injustices he witnessed. We will miss him deeply  and we extend our heartfelt sympathy to his wife Kathy and their loved ones. Tom Brokaw & Winston Lord Co-Chairmen  IRC Overseers Alan Batkin & Jonathan Wiesner Co-Chairmen of the Board George Rupp  President,The New York Times,27,Paid Notice: Deaths   SCHULBERG  JAY WILLIAM,Paid Notice: Deaths   SCHULBERG  JAY WILLIAM,2005-01-16T05:00:00+0000,Classified,Archives,article,https://www.nytimes.com/2005/01/16/classified/paid-notice-deaths-schulberg-jay-william.html,Paid Death Notice,,nyt://article/fc8cd4dc-f94f-524b-b338-0abec6fffd64
Refugee Crisis,SCHULBERG -- Jay. The Board of Directors  Overseers and staff of the International Rescue Committee are saddened by the death of Jay Schulberg  a valued member of our board since 1971. Jay  who was among the most accomplished advertising executive...,SCHULBERG -- Jay. The Board of Directors  Overseers and staff of the International Rescue Committee are saddened by the death of Jay Schulberg  a valued member of our board since 1971. Jay  who was among the most accomplished advertising executives of his generation  was deeply committed to the cause of refugees. In time of refugee crisis  from Bangladesh to Bosnia to Kosovo  Jay used his creative talent to call the world's attention to the injustices he witnessed. We will miss him deeply  and we extend our heartfelt sympathy to his wife Kathy and their loved ones. Tom Brokaw & Winston Lord Co-Chairmen  IRC Overseers Alan Batkin & Jonathan Wiesner Co-Chairmen of the Board George Rupp  President,SCHULBERG -- Jay. The Board of Directors  Overseers and staff of the International Rescue Committee are saddened by the death of Jay Schulberg  a valued member of our board since 1971. Jay  who was among the most accomplished advertising executives of his generation  was deeply committed to the cause of refugees. In time of refugee crisis  from Bangladesh to Bosnia to Kosovo  Jay used his creative talent to call the world's attention to the injustices he witnessed. We will miss him deeply  and we extend our heartfelt sympathy to his wife Kathy and their loved ones. Tom Brokaw & Winston Lord Co-Chairmen  IRC Overseers Alan Batkin & Jonathan Wiesner Co-Chairmen of the Board George Rupp  President,The New York Times,11,Paid Notice: Deaths   SCHULBERG  JAY,Paid Notice: Deaths   SCHULBERG  JAY,2005-01-15T05:00:00+0000,Classified,Archives,article,https://www.nytimes.com/2005/01/15/classified/paid-notice-deaths-schulberg-jay.html,Paid Death Notice,,nyt://article/b77d1225-0cf6-5637-a292-d1f19321e5ea
Refugee Crisis,United Nations Secretary General Kofi Annan gently prods world leaders who have pledged $3 billion in aid for tsunami relief to follow through on their pledges; leaders are gathered in Jakarta  Indonesia  for one-day conference on coordinating rel...,JAKARTA  Indonesia  Jan. 6 - United Nations Secretary General Kofi Annan gently prodded world leaders who gathered here Thursday for a one-day conference on coordinating the tsunami relief effort to follow through on their aid pledges  which now total more than $3 billion.,United Nations Secretary General Kofi Annan gently prods world leaders who have pledged $3 billion in aid for tsunami relief to follow through on their pledges; leaders are gathered in Jakarta  Indonesia  for one-day conference on coordinating relief effort; Annan calls for immediate cash donations of $977 million to cope with emergency needs for water  food  shelter and medicine during next six months and to keep constant stream of aid flowing to avoid new spike in death toll; request for cash reflects concern about common pattern in major disasters  in which money pleged when issue dominates news is not delivered in full later; photo (M),The New York Times,12,Annan Nudges Donors to Make Good on Full Pledges,ASIA'S DEADLY WAVES: AID OPERATION; Annan Nudges Donors to Make Good on Full Pledges,2005-01-07T05:00:00+0000,Foreign Desk,Health,article,https://www.nytimes.com/2005/01/07/world/worldspecial4/annan-nudges-donors-to-make-good-on-full-pledges.html,News,,nyt://article/619ee710-795c-5c38-9dcf-822bbb992145
Refugee Crisis,,>,>,The New York Times,,U.N. Chief Urges Immediate Aid for Tsunami-Torn Countries,U.N. Chief Urges Immediate Aid for Tsunami-Torn Countries,2005-01-06T05:00:00+0000,None,Archives,article,https://www.nytimes.com/2005/01/06/international/worldspecial4/un-chief-urges-immediate-aid-for-tsunamitorn.html,News,,nyt://article/e69a5856-75e4-5da4-83aa-4db37691606c
Refugee Crisis,News Analysis: conflict in Ivory Coast may destroy country's largest city and commercial center  Abidjan  and pour into neighboring countries; French citizens continue to leave by the thousands even as French troops pour in to help quell clashes w...,Long after the precolonial gold city of Timbuktu faded from glory and Dakar's status as the capital of French West Africa expired  even after Monrovia's cosmopolitanism crumbled and the lights went out of Lomé's once thriving nightlife  there was Abidjan.,News Analysis: conflict in Ivory Coast may destroy country's largest city and commercial center  Abidjan  and pour into neighboring countries; French citizens continue to leave by the thousands even as French troops pour in to help quell clashes with pro-government protesters; Pres Jacques Chirac says France has no intention of withdrawing its peacekeepers; Pres Laurent Gbagbo blames French troops for attacks on Ivoirians and promises investigation into airstrikes that killed French peacekeepers; photo (M),The New York Times,9,Turmoil in Ivory Coast: Once Again  Things Fall Apart,Turmoil in Ivory Coast: Once Again  Things Fall Apart,2004-11-15T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/11/15/world/africa/turmoil-in-ivory-coast-once-again-things-fall-apart.html,An Analysis; News Analysis,,nyt://article/83310e39-d49b-5893-9cc5-79020f579fbc
Refugee Crisis,Ruud Lubbers  UN high commissioner for refugees  reportedly has written to staff member asking that she drop sexual harassment complaint against him and promising to to protect her from reprisals; 51-year-old American has 20 years service at refug...,Ruud Lubbers  the United Nations high commissioner for refugees  has written to a staff member who formally accused him of sexual harassment  asking that she drop the complaint and promising to protect her from reprisals  people familiar with the case said Tuesday.,Ruud Lubbers  UN high commissioner for refugees  reportedly has written to staff member asking that she drop sexual harassment complaint against him and promising to to protect her from reprisals; 51-year-old American has 20 years service at refugee agency; similar allegations by four other women reportedly are included in final investigation report received by Lubbers and Sec Gen Kofi Annan (M),The New York Times,10,U.N. Official Asks Woman To Drop Harassment Claim,U.N. Official Asks Woman To Drop Harassment Claim,2004-07-07T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/07/07/world/un-official-asks-woman-to-drop-harassment-claim.html,News,,nyt://article/fe11ee5c-cabb-5b55-b010-d8a454ab0664
Refugee Crisis,Pres George W Bush and French Pres Jacques Chirac strain to get along as Bush visits France for D-Day commemoration; Bush invites Chirac to visit Crawford  Tex  ranch to see some cows  perhaps without knowing that Chirac  as former agriculture min...,Despite differences in style and substance  President Bush and President Jacques Chirac have discovered something in common: a passion for cows.,Pres George W Bush and French Pres Jacques Chirac strain to get along as Bush visits France for D-Day commemoration; Bush invites Chirac to visit Crawford  Tex  ranch to see some cows  perhaps without knowing that Chirac  as former agriculture minister  is a cow expert; Bush and Chirac still have differences over question of Iraqi security but seek common ground elsewhere  including need to ensure Iranian cooperation on its nuclear program; photo (M),The New York Times,20,For Bush and Chirac  It's a Cow Connection,For Bush and Chirac  It's a Cow Connection,2004-06-06T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/06/06/world/for-bush-and-chirac-it-s-a-cow-connection.html,News,,nyt://article/06fa429b-850c-54cb-9066-5105a6878193
Refugee Crisis,Ruud Lubbers  chief of UN refugee agency  confirms that he is under investigation following sexual harassment complaint by staff member who says Lubbers  65  'grabbed her behind' at meeting last December; denies charge (S),Ruud Lubbers  chief of the United Nations refugee agency  confirmed Tuesday that he was under investigation by United Nations inspectors following a sexual harassment complaint by a woman on his staff. But he strongly denied having behaved in an ''improper'' way.,Ruud Lubbers  chief of UN refugee agency  confirms that he is under investigation following sexual harassment complaint by staff member who says Lubbers  65  'grabbed her behind' at meeting last December; denies charge (S),The New York Times,16,U.N. Refugee Chief Denies Charge He Harassed Woman,U.N. Refugee Chief Denies Charge He Harassed Woman,2004-05-19T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/05/19/world/un-refugee-chief-denies-charge-he-harassed-woman.html,News,,nyt://article/24a34cf2-51b0-5bd1-be2f-8723ef40655a
Refugee Crisis,Sens Bob Graham and Bill Nelson of Florida say Bush administration resists their pleas to take stronger action to avert exodus of refugees from Haiti who could end up on Florida's shores; fear flood of refugees fleeing intensifying rebellion; favo...,Florida's two Democratic senators said Wednesday that the Bush administration was resisting their appeals to take stronger action to avert an exodus of refugees from Haiti  who they fear could end up on the shores of their state.,Sens Bob Graham and Bill Nelson of Florida say Bush administration resists their pleas to take stronger action to avert exodus of refugees from Haiti who could end up on Florida's shores; fear flood of refugees fleeing intensifying rebellion; favor show of force by United States; administration officials cite efforts to calm situation; see no sign of gathering exodus (M),The New York Times,6,Florida Senators Urge Action on Haiti  Fearing Tide of Refugees,Florida Senators Urge Action on Haiti  Fearing Tide of Refugees,2004-02-19T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/02/19/world/florida-senators-urge-action-on-haiti-fearing-tide-of-refugees.html,News,,nyt://article/b1a6c122-fec8-5286-9d2c-164a5c6e11fb
Refugee Crisis,Growing war between Sudan's Arab-dominated government and black African insurgents in Darfur is particularly worrisome because it comes as Sudan's other war  which has lasted nearly 20 years and killed estimated 1.5 million people  is beginning to...,As Africa's longest-running civil war comes to a close in one corner of this vast country  a terrifying new theater  fueled by old ethnic divides and old-fashioned greed  opens here in another.,Growing war between Sudan's Arab-dominated government and black African insurgents in Darfur is particularly worrisome because it comes as Sudan's other war  which has lasted nearly 20 years and killed estimated 1.5 million people  is beginning to show signs of resolution; peace talks between Islamist government and Sudan People's Liberation Army have inched forward and final accord is expected soon; Bush administration has turned its attention to new war in Darfur  where estimated 95 000 refugees have poured across border into Chad in recent months; map; photos (M),The New York Times,3,War in Western Sudan Overshadows Peace in the South,War in Western Sudan Overshadows Peace in the South,2004-01-17T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2004/01/17/world/war-in-western-sudan-overshadows-peace-in-the-south.html,News,,nyt://article/a51425b9-ba13-5946-9092-3b0c0e2d9bd5
Refugee Crisis,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  Sout...,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  South Korea  and possibly even Taiwan would eventually develop their own strategic deterrents. Given these facts  it is surprising that China has not acted more forcefully to persuade Pyongyang to terminate its nuclear program.,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  South Korea ,International Herald Tribune,,Enlisting Beijing : China holds the key to North Korea,Enlisting Beijing : China holds the key to North Korea,2003-11-28T05:00:00+0000,IHT News,Opinion,article,https://www.nytimes.com/2003/11/28/opinion/IHT-enlisting-beijing-china-holds-the-key-to-north-korea.html,,,nyt://article/5b0ee723-effa-5c93-8f59-6f33dec0ab7e
Refugee Crisis,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  Sout...,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  South Korea  and possibly even Taiwan would eventually develop their own strategic deterrents. Given these facts  it is surprising that China has not acted more forcefully to persuade Pyongyang to terminate its nuclear program.,Perhaps no other country has more to lose from North Korea's acquisition of a sizeable nuclear arsenal than China. The existence of such weapons would not only endanger the city of Beijing but also provoke a regional arms race in which Japan  South Korea ,International Herald Tribune,,Enlisting Beijing : China holds the key to North Korea,Enlisting Beijing : China holds the key to North Korea,2003-11-27T05:00:00+0000,IHT News,Opinion,article,https://www.nytimes.com/2003/11/27/opinion/IHT-enlisting-beijing-china-holds-the-key-to-north-korea.html,,,nyt://article/659868c7-9ccd-5882-a34d-c21d0efea6e6
Refugee Crisis,David Rieff article on refugees from war or political oppression who increasingly find selves trapped in camps instead of being resettled; such camps have become worlds unto themselves; some are makeshift and haphazard  focused on daily struggle f...,This is the age of the refugee. Over the course of the past half-century  ever since the passage in 1951 of the United Nations Convention Relating to the Status of Refugees  it has been a premise of international relations that refugees from war or political oppression have the right to seek asylum and protection in other countries. Today  those rights are under threat. There are now almost 20 million refugees  asylum seekers and ''internally displaced persons'' in the world.,David Rieff article on refugees from war or political oppression who increasingly find selves trapped in camps instead of being resettled; such camps have become worlds unto themselves; some are makeshift and haphazard  focused on daily struggle for survival; in others  displaced sometimes try to make proper homes for themselves; photos (M),The New York Times,36,Displaced Places,Displaced Places,2003-09-21T05:00:00+0000,Magazine Desk,Magazine,article,https://www.nytimes.com/2003/09/21/magazine/displaced-places.html,News,,nyt://article/a00657d3-0b3f-53bb-8a5a-e3b2d3162bce
Refugee Crisis,Pres Bush gives his strongest indication yet that he will send small force of American troops into Liberia to help enforce cease-fire there; says that he is waiting for further information from military teams in region before deciding and that pea...,President Bush today gave his strongest indication yet that he would send a small force of American troops into Liberia to help enforce the cease-fire there. But he said that he was waiting for further information from military teams in the region before deciding  and that the peacekeeping operation would ultimately be taken over by the United Nations.,Pres Bush gives his strongest indication yet that he will send small force of American troops into Liberia to help enforce cease-fire there; says that he is waiting for further information from military teams in region before deciding and that peacekeeping operation would ultimately be taken over by United Nations; makes statement after White House meeting with UN Sec Gen Kofi Annan; says any American military involvement would be limited in scope and duration and would be conditional on Pres Charles Taylor stepping aside; says any American troops sent to Liberia would support those coming from other African countries under umbrella of Economic Community of West African States; photo (M),The New York Times,3,Bush Seems to Favor Sending a Modest Force to Liberia,Bush Seems to Favor Sending a Modest Force to Liberia,2003-07-15T05:00:00+0000,Foreign Desk,World,article,https://www.nytimes.com/2003/07/15/world/bush-seems-to-favor-sending-a-modest-force-to-liberia.html,News,,nyt://article/a0a703d1-c45e-5fa9-978f-23ea6826d804
Refugee Crisis,Article on French experimental theater director Ariane Mnouchkine's production of Le Dernier Caravanserail (Odyssees)  or The Last Caravanserai (Odyssey)  which focuses on plight of refugees  particularly those from Middle East and Asia; photos (M...,During her four decades as an experimental theater director  Ariane Mnouchkine has never doubted the power of the stage to carry a message. She has also never lacked an audience eager to hear it  whether at festivals or at Théâtre du Soleil's sprawling home on the outskirts of Paris. Yet for all her devotion to worthy causes  at age 64 her acute sense of theater continues to prevail.,Article on French experimental theater director Ariane Mnouchkine's production of Le Dernier Caravanserail (Odyssees)  or The Last Caravanserai (Odyssey)  which focuses on plight of refugees  particularly those from Middle East and Asia; photos (M),The New York Times,1,A Portrait of Refugees That Transcends Words,A Portrait of Refugees That Transcends Words,2003-07-08T05:00:00+0000,The Arts/Cultural Desk,Theater,article,https://www.nytimes.com/2003/07/08/theater/a-portrait-of-refugees-that-transcends-words.html,News,,nyt://article/a10b7a38-3e9a-5dc9-83d6-1f070a8e8bb9
Refugee Crisis,Embattled President Charles Taylor said that he would not abandon power until an international military force arrived to guarantee peace., MONROVIA  Liberia  June 27 - Embattled President Charles Taylor of Liberia appealed to the United States for help in rescuing his country from civil war today but said that he would not abandon power until an international military force arrived to guarantee peace. ,Embattled President Charles Taylor said that he would not abandon power until an international military force arrived to guarantee peace.,The New York Times,,Liberian President Appeals for U.S. Help to End Rebel War,Liberian President Appeals for U.S. Help to End Rebel War,2003-06-27T05:00:00+0000,International / Africa,World,article,https://www.nytimes.com/2003/06/27/international/africa/liberian-president-appeals-for-us-help-to-end-rebel-war.html,News,,nyt://article/a02c4298-3fe2-5c56-b0fd-791c2a824864
