term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Syria Refugee,Calls by governors to turn away new Syrian refugees are resurrecting memories of World War II internment camps for Japanese-Americans.,Calls by governors to turn away new Syrian refugees are resurrecting memories of World War II internment camps for Japanese-Americans.,Calls by governors to turn away new Syrian refugees are resurrecting memories of World War II internment camps for Japanese-Americans.,The New York Times,,Hoping Not to Repeat the Past,,2015-11-27T00:28:16+0000,U.S.,U.S.,multimedia,https://www.nytimes.com/slideshow/2015/11/27/us/hoping-not-to-repeat-the-past.html,Slideshow,,nyt://slideshow/0d3c35fb-2527-5543-8422-b7096dea0273
Syria Refugee,Let the cacophonous feasting  with right wings of the turkey and left  begin!, THE intense interest in the thrill-a-minute  through-the-looking-glass 2016 race  fueled by anger at maladjusted Washington and anxiety after the Paris attacks  has spawned predictions that Thanksgiving political debates will be noisier and nastier than ever. Plenty of turkeys with a bone to pick and plenty of dressing down to go with the dressing. The Democratic National Committee actually issued talking points for the “lively” conversations with Republican uncles  aunts and brothers. Clearly  the people at the D.N.C. don’t have any Republican relatives. It’s never a parley. It’s a lecture. So I decided to let my Republican brother offer his red-state soliloquy now  hoping he’d let me eat my white meat in peace. He-e-e-ere’s Kevin:,Let the cacophonous feasting  with right wings of the turkey and left  begin!,The New York Times,9,King Kevin Versus Queen Cersei,King Kevin Versus Queen Cersei,2015-11-26T08:21:08+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/29/opinion/king-kevin-versus-queen-cersei.html,Op-Ed,,nyt://article/59e15c0f-b6ae-5967-8eaf-b5513b02cea8
Syria Refugee,A young woman who dreams of being an artist is still afraid after escaping her ISIS-controlled homeland — because she fears she will be sent back.,LESBOS  Greece — Ben Carson has compared Syrian refugees to rabid dogs. Donald Trump says that he would send them back.,A young woman who dreams of being an artist is still afraid after escaping her ISIS-controlled homeland — because she fears she will be sent back.,The New York Times,35,Donald Trump  Meet a Syrian Refugee Named Heba,Donald Trump   Meet Heba,2015-11-26T08:21:14+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/26/opinion/donald-trump-meet-a-syrian-refugee-named-heba.html,Op-Ed,,nyt://article/958b1bea-f9b5-5127-9fc4-724b42aa7262
Syria Refugee,Donald J. Trump’s heated language on surveillance of Muslims  immigration and Syrian refugees is firing up his crowds and at times resulting in physical clashes between supporters and protesters.,COLUMBUS  Ohio — They looked as if they didn’t belong.,Donald J. Trump’s heated language on surveillance of Muslims  immigration and Syrian refugees is firing up his crowds and at times resulting in physical clashes between supporters and protesters.,The New York Times,28,At Donald Trump Rally  Ohio Students Become Part of a Lesson,Students at Trump Rally Become Part of a Venomous Political Lesson,2015-11-26T00:37:00+0000,National,U.S.,article,https://www.nytimes.com/2015/11/26/us/politics/at-donald-trump-rally-ohio-students-become-part-of-a-lesson.html,News,,nyt://article/7bd74730-598c-5c77-805f-8fca0b57ea99
Syria Refugee,More than four out of five Iowa Democrats think Hillary Rodham Clinton can win the general election compared to only half who think the same of Senator Bernie Sanders  according to a Quinnipiac University poll released Wednesday.,More than four out of five Iowa Democrats think Hillary Rodham Clinton can win the general election  compared with only half who think the same of Senator Bernie Sanders. ,More than four out of five Iowa Democrats think Hillary Rodham Clinton can win the general election compared to only half who think the same of Senator Bernie Sanders  according to a Quinnipiac University poll released Wednesday.,The New York Times,,Poll Shows Hillary Clinton Wins Iowans’ Heads  but Not Hearts,,2015-11-25T12:00:36+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/25/poll-shows-hillary-clinton-wins-iowans-heads-but-not-hearts/,News,,nyt://article/144da2df-be3a-5218-9c95-df71998ccdd0
Syria Refugee,If terror remains as high in voters’ consciousness in 2016 as it is now  it is likely to pose a major problem for Democrats.,The Paris attacks — as well as developments in Brussels  Egypt and Mali — may have improved Republican prospects in 2016.,If terror remains as high in voters’ consciousness in 2016 as it is now  it is likely to pose a major problem for Democrats.,The New York Times,,Paris and the Presidential Election,,2015-11-25T08:20:18+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/25/opinion/campaign-stops/paris-and-the-presidential-election.html,Op-Ed,,nyt://article/02719c91-5fb2-5140-b744-f16a6984c4f0
Syria Refugee,Several cabinet ministers said that only 10 000 of the planned 25 000 refugees would arrive by the end of the year., Canada’s new Liberal government has delayed its plan to bring 25 000 Syrian refugees into the country by the end of the year. At a news conference on Tuesday  several cabinet ministers said that only 10 000 would arrive by the original deadline  with the balance coming by the end of February. “We want to bring them in fast  but we also want to do it right ” said John McCallum  the immigration minister. Mr. McCallum said the delay was not caused by security concerns after the recent attacks in Paris. Rather  he said  it related to preparing housing and services for the refugees  who will become permanent residents upon entry. Government officials said the selection process would favor families  women who are at risk and gay  lesbian bisexual and transgender people. Single men will be admitted only if they fall under the sexual orientation categories or if they travel with their parents. About 36 cities have agreed to accept Syrian refugees who are to be flown to Canada by the military  which will also provide temporary accommodations for about 6 000 people at some of its bases.  ,Several cabinet ministers said that only 10 000 of the planned 25 000 refugees would arrive by the end of the year.,The New York Times,11,Canada: Syrians’ Arrival Is Delayed  and Officials Cite Need to Prepare,The Americas; Canada: Syrians’ Arrival Is Delayed  and Officials Cite Need to Prepare,2015-11-25T03:58:07+0000,Foreign,World,article,https://www.nytimes.com/2015/11/25/world/americas/canada-syrians-arrival-is-delayed-and-officials-cite-need-to-prepare.html,Brief,,nyt://article/5224a359-fb6a-599b-b943-5d7c460aa29b
Syria Refugee,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.),Here’s what you need to know at the end of the day.,The New York Times,,Your Tuesday Evening Briefing: Russia  François Hollande  Chicago,Your Tuesday Evening Briefing,2015-11-24T22:56:10+0000,NYTNow,NYT Now,article,https://www.nytimes.com/2015/11/24/nytnow/your-tuesday-evening-briefing-russia-francois-hollande-chicago.html,News,,nyt://article/b7b54ae9-4fd4-5606-b1c6-1cd15576bee4
Syria Refugee,Few are more qualified than John J. Farmer Jr. to assess the idea being peddled by Mr. Trump that Muslims danced in the streets of New Jersey when the World Trade Center fell.,How alarmed were New Jersey officials by reports of Muslims dancing in the streets of Jersey City and Paterson on Sept. 11  2001  to celebrate the destruction of the World Trade Center?,Few are more qualified than John J. Farmer Jr. to assess the idea being peddled by Mr. Trump that Muslims danced in the streets of New Jersey when the World Trade Center fell.,The New York Times,25,A Definitive Debunking of Donald Trump’s 9/11 Claims,Trump Refuted With Authority on 9/11 Claim,2015-11-24T22:58:45+0000,Metro,New York,article,https://www.nytimes.com/2015/11/25/nyregion/a-definitive-debunking-of-donald-trumps-9-11-claims.html,News,,nyt://article/fc929361-fa67-59ce-bb45-07af5b041618
Syria Refugee,Under fire for being heartless when it comes to refugees  Gov. Chris Christie defended his view that it was too dangerous to take in persecuted Syrians and warned that America could pay a deadly price for being politically correct about the matter...,Under fire for being heartless when it comes to refugees  Gov. Chris Christie on Tuesday defended his view that it was too dangerous to take in persecuted Syrians and warned that America could pay a deadly price for being politically correct about the matter.,Under fire for being heartless when it comes to refugees  Gov. Chris Christie defended his view that it was too dangerous to take in persecuted Syrians and warned that America could pay a deadly price for being politically correct about the matter.,The New York Times,,Chris Christie Defends Stance on Dangers of Accepting Refugees,,2015-11-24T21:43:44+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/24/chris-christie-defends-stance-on-dangers-of-accepting-refugees/,News,,nyt://article/60652b4c-2040-5497-9c4f-338a5f34826a
Syria Refugee,This collection of Mr. Hitchens’s essays  book reviews and reported pieces covers topics political  social and literary.,Christopher Hitchens died of complications from esophageal cancer in 2011. Were he living  he’d turn 67 in the spring.,This collection of Mr. Hitchens’s essays  book reviews and reported pieces covers topics political  social and literary.,The New York Times,1,Review: Christopher Hitchens Expounds in ‘And Yet ...’,A Contrarian Ruminates on the World,2015-11-24T17:07:03+0000,Culture,Books,article,https://www.nytimes.com/2015/11/25/books/review-christopher-hitchens-expounds-in-and-yet.html,Review,,nyt://article/7a5c715c-5c72-57be-a796-ca5ed1abe8ed
Syria Refugee,His recent comments on which refugees should be allowed into the United States don’t make a lot of sense.,One way of running a presidential campaign is to treat it like a continuous game of magnetic poetry — throwing words together at random without regard for their meaning. And no  I’m not talking about Donald Trump or Ben Carson.,His recent comments on which refugees should be allowed into the United States don’t make a lot of sense.,The New York Times,,What Does Marco Rubio Actually Think About Syrian Refugees? [Updated],,2015-11-24T17:16:48+0000,OpEd,Opinion,article,https://takingnote.blogs.nytimes.com/2015/11/24/what-does-marco-rubio-actually-think-about-syrian-refugees/,News,,nyt://article/c6313cf1-4c9a-5403-937f-c1c0b8536126
Syria Refugee,Seven decades on  it is remarkable how many of our political arguments continue to focus on the resistance of Nazi-like behavior  whether in ourselves or others.,It gets your attention when a leader says we are at “the beginning of a terrorist world war.” It carries greater weight when that leader runs a major intelligence agency. And more weight still when that agency is German  its very name a product of the last world war and its lessons about fear and evil and the terrifying ease of losing one’s soul: the Federal Office for the Protection of the Constitution.,Seven decades on  it is remarkable how many of our political arguments continue to focus on the resistance of Nazi-like behavior  whether in ourselves or others.,The New York Times,,In Arguments Over Terrorism  Echoes of World War II,,2015-11-24T14:11:19+0000,Politics,U.S.,article,https://www.nytimes.com/2015/11/24/us/in-arguments-over-terrorism-echoes-of-world-war-ii.html,News,,nyt://article/cdc64858-5da2-5dcb-86f2-f499fbca714f
Syria Refugee,Just don’t expect that anyone’s mind will be changed by the time dessert is served.,It’s time for that annual American holiday tradition: awkward political conversation at the Thanksgiving dinner table. With the 2016 presidential primary campaign in full swing and public interest on the rise  the odds are good that relatives will share their thoughts with you about why one candidate will win or how another is going to destroy America. I can’t tell you how to keep your family away from sensitive topics  but here are brief answers to some frequently asked questions about current events and the 2016 race.,Just don’t expect that anyone’s mind will be changed by the time dessert is served.,The New York Times,,How to Talk to Your Relatives About Politics at Thanksgiving,,2015-11-24T14:00:18+0000,Upshot,The Upshot,article,https://www.nytimes.com/2015/11/25/upshot/how-to-talk-to-your-relatives-about-politics-at-thanksgiving.html,News,,nyt://article/fea214cb-5653-5e0f-a42f-ab28ef47048f
Syria Refugee,Less than two weeks after Islamic State terrorists killed scores of people in Paris and Beirut  fewer than one in four Americans say they think President Obama has a clear plan for combating the extremist Muslim group  according to a new CBS News ...,Less than two weeks after Islamic State terrorists killed scores of people in Paris and Beirut  fewer than one in four Americans say they think President Obama has a clear plan for combating the terrorist group  according to a new CBS News poll.,Less than two weeks after Islamic State terrorists killed scores of people in Paris and Beirut  fewer than one in four Americans say they think President Obama has a clear plan for combating the extremist Muslim group  according to a new CBS News poll.,The New York Times,,Poll Watch: Low Marks for Obama on Fighting Terrorism,,2015-11-24T12:00:40+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/24/poll-watch-low-marks-for-president-obama-on-terrorism/,News,,nyt://article/00e27a9a-b01a-5c01-a86a-46b317605511
Syria Refugee,Senator Ted Cruz’s long-anticipated Iowa surge came a step closer on Tuesday with a new poll showing him just behind Donald J. Trump and leaping ahead of Ben Carson  as terrorism and foreign policy now drive the 2016 nominating race.,Ted Cruz’s long-anticipated Iowa surge came a step closer on Tuesday with a new poll showing him just behind Donald J. Trump and leaping ahead of Ben Carson  as terrorism and foreign policy now drive the 2016 nominating race.,Senator Ted Cruz’s long-anticipated Iowa surge came a step closer on Tuesday with a new poll showing him just behind Donald J. Trump and leaping ahead of Ben Carson  as terrorism and foreign policy now drive the 2016 nominating race.,The New York Times,19,Ted Cruz Makes a Big Leap in Iowa  Poll Says,Iowa Poll Has Cruz Doubling Support  Passing Carson and Nearing Trump,2015-11-24T12:00:42+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/24/ted-cruz-makes-a-big-leap-in-iowa-poll-says/,News,,nyt://article/0ced3d1f-1e34-537b-a9da-d44b6c55c191
Syria Refugee,Have you been following this week’s news? Take our quiz to see what you know and to learn more. Look for our year-end quiz in December.,Have you been following this week’s news? Take our quiz to see what you know and to learn more. ,Have you been following this week’s news? Take our quiz to see what you know and to learn more. Look for our year-end quiz in December.,The New York Times,,Weekly News Quiz | Nov. 17-23  2015,,2015-11-24T12:27:52+0000,,Education,article,https://learning.blogs.nytimes.com/2015/11/24/weekly-news-quiz-nov-17-23-2015/,News,,nyt://article/22ad7aaf-bc1c-583a-82f2-ad1e2f3d1adb
Syria Refugee,How do we find an appropriate balance between our moral responsibility and any security concerns we might have?,In the wake of the terrorist attacks in Paris  many politicians — particularly Republicans — have tried to stop or slow the admission of Syrian refugees to the United States.,How do we find an appropriate balance between our moral responsibility and any security concerns we might have?,The New York Times,,What Responsibility Do We Have to Take In Refugees From Global Humanitarian Crises?,,2015-11-24T10:00:39+0000,,Education,article,https://learning.blogs.nytimes.com/2015/11/24/what-responsibility-do-we-have-to-take-in-refugees-from-global-humanitarian-crises/,News,,nyt://article/bc62e5b5-912b-57db-b631-ce7c63b9e38d
Syria Refugee,It’s up to the media to confront demagogy with the truth.,America has just lived through another presidential campaign week dominated by Donald Trump’s racist lies. Here’s a partial list of false statements: The United States is about to take in 250 000 Syrian refugees; African-Americans are responsible for most white homicides; and during the 9/11 attacks  “thousands and thousands” of people in an unnamed “Arab” community in New Jersey “were cheering as that building was coming down.”,It’s up to the media to confront demagogy with the truth.,The New York Times,26,Mr. Trump’s Applause Lies,Mr. Trump’s Applause Lies,2015-11-24T08:21:08+0000,Editorial,Opinion,article,https://www.nytimes.com/2015/11/24/opinion/mr-trumps-applause-lies.html,Editorial,,nyt://article/927c555f-f332-577f-b983-d18211d3a667
Syria Refugee,The reporter Liz Robbins describes her afternoon visit with a Syrian family newly arrived in New Haven.,They moved from street to street in Syria  dodging bullets and bombs. Finally  they fled to Jordan  where they lived an anxious existence as unwelcome refugees. And then  after three years of interviews and security checks  a Syrian family — a 33-year-old man  his 23-year-old wife and their almost 5-year-old son — were granted refugee status in the United States.,The reporter Liz Robbins describes her afternoon visit with a Syrian family newly arrived in New Haven.,The New York Times,,Syrian Refugees Rejected  Rerouted and Resettled,,2015-11-23T21:38:56+0000,Insider,Times Insider,article,https://www.nytimes.com/2015/11/23/insider/reporters-notebook-syrian-refugees-rejected-rerouted-and-resettled.html,News,,nyt://article/156f26f8-c84f-542c-85cc-84b6088ed999
Syria Refugee,At campaign events  Mrs. Clinton focuses her criticism on the 14 Republicans running for president  and she does not mention her main Democratic rival  Mr. Sanders.,NORTH CHARLESTON  S.C. — “Whenever Republicans get into the White House  they mess it up. They mess it up  folks ” Hillary Rodham Clinton told a crowd gathered in a field lined with trees covered in Spanish moss here on Saturday.,At campaign events  Mrs. Clinton focuses her criticism on the 14 Republicans running for president  and she does not mention her main Democratic rival  Mr. Sanders.,The New York Times,18,Hillary Clinton Looks Past Primaries  and to Republicans  in Strategy to Beat Sanders,Clinton Looks Past Primaries  and to Republicans  in Strategy to Beat Sanders,2015-11-23T13:18:55+0000,National,U.S.,article,https://www.nytimes.com/2015/11/24/us/politics/hillary-clinton-looks-past-primaries-in-strategy-to-defeat-bernie-sanders.html,News,,nyt://article/440d3a84-41d4-5ba1-95c9-40a376353514
Syria Refugee,Here’s what you need to know to start your day., (Want to get this briefing by email? Here’s the sign-up.),Here’s what you need to know to start your day.,The New York Times,,Your Monday Briefing: Brussels  Mauricio Macri  American Music Awards,,2015-11-23T10:49:10+0000,NYTNow,NYT Now,article,https://www.nytimes.com/2015/11/23/nytnow/brussels-mauricio-macri-american-music-awards.html,briefing,,nyt://article/7b61f3bf-5b75-595f-9069-78d7363711ea
Syria Refugee,A tide of anti-refugee sentiment has shaken the large Syrian community in the Detroit area and the “beautiful life” that one family says it has finally achieved.,BLOOMFIELD HILLS  Mich. — In late 2011  as killings  kidnappings and sectarian strife crept across the battle-scarred city of Homs  Syria  the family of four made a sorrowful decision: to flee.,A tide of anti-refugee sentiment has shaken the large Syrian community in the Detroit area and the “beautiful life” that one family says it has finally achieved.,The New York Times,1,A Chill Grips a Michigan Haven for Syrian Families,A Chill Grips a U.S. Haven for Syrian Families,2015-11-23T10:00:37+0000,National,U.S.,article,https://www.nytimes.com/2015/11/24/us/syrian-refugees-cling-to-a-longtime-haven-in-michigan.html,News,,nyt://article/04c2d6f1-adbf-546c-8749-00b783138f36
Syria Refugee,Syrian refugees seeking safe haven in Europe have taken to the Arctic Circle  where they cycle the final stretch across the border from Russia into Norway.,Amid all the dramatic stories of terrified Syrian refugees seeking safe haven in Europe  one odd detail struck Alessandro Iovino: People were riding bicycles along a new path to freedom through the Arctic Circle. Their choice of transport was an ingenious response to a vexing 390-foot final stretch along the border between Russia and Norway. The Russians banned foot traffic  while the Norwegians prohibited vehicles carrying people without visas.,Syrian refugees seeking safe haven in Europe have taken to the Arctic Circle  where they cycle the final stretch across the border from Russia into Norway.,The New York Times,,Syrian Refugees Biking to Safety,,2015-11-23T08:00:57+0000,,Multimedia/Photos,article,https://lens.blogs.nytimes.com/2015/11/23/syrian-refugees-biking-to-safety/,News,,nyt://article/7791ea9f-aec0-52f8-8fae-081eafe816f4
Syria Refugee,Demonizing a single religion is a slippery slope  with the danger of hateful acts getting progressively worse.,There seems to be no bottom to the cesspool of Islamophobic rhetoric coming from Republican candidates.,Demonizing a single religion is a slippery slope  with the danger of hateful acts getting progressively worse.,The New York Times,23,Anti-Muslim Is Anti-American,Anti-Muslim Is Anti-American,2015-11-23T08:20:04+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/23/opinion/anti-muslim-is-anti-american.html,Op-Ed,,nyt://article/fcb010e4-1787-584b-81d8-27b7fd830d94
Syria Refugee,The president has been dealing with the attacks in Paris and Mali while visiting Asia  another in a series of travels in which events have disrupted his planned message.,KUALA LUMPUR  Malaysia — President Obama traveled more than 12 000 miles last week to shower attention on Asia. But he spent most of the trip in grim consultations about the attacks in Paris and Mali and in a long-distance war of words with Republicans.,The president has been dealing with the attacks in Paris and Mali while visiting Asia  another in a series of travels in which events have disrupted his planned message.,The New York Times,6,On Foreign Trip  Obama Yet Again Contends With Events Elsewhere ,On Foreign Trip  Obama Yet Again Contends With Events Elsewhere ,2015-11-23T00:37:43+0000,Foreign,U.S.,article,https://www.nytimes.com/2015/11/23/us/politics/on-foreign-trip-obama-yet-again-contends-with-events-elsewhere.html,News,,nyt://article/3023066a-1622-5954-8562-ee9d7536b710
Syria Refugee,Here's what you need to know about the week's top stories.,Here are the week’s top stories.,Here's what you need to know about the week's top stories.,The New York Times,,Your Weekend Briefing: Mali  Brussels  Chicago,Your Weekend Briefing,2015-11-22T10:54:34+0000,NYTNow,NYT Now,article,https://www.nytimes.com/2015/11/22/nytnow/your-weekend-briefing-mali-brussels-chicago.html,News,,nyt://article/b8b228fe-9d16-54bd-9c34-f0c975b65ce8
Syria Refugee,Mr. Edwards soundly beat Mr. Vitter  who said in his concession speech that he would not run for re-election to the Senate next year.,NEW ORLEANS — With a victory that defied political geography and near universal predictions from just months earlier  a previously little-known Democrat  State Representative John Bel Edwards  soundly defeated United States Senator David Vitter in a runoff election on Saturday to become the next governor of Louisiana.,Mr. Edwards soundly beat Mr. Vitter  who said in his concession speech that he would not run for re-election to the Senate next year.,The New York Times,29,John Bel Edwards  Democrat  Defeats David Vitter in Louisiana Governor’s Race ,Democrat Easily Wins Louisiana Governor&#8217;s Race ,2015-11-22T03:18:33+0000,National,U.S.,article,https://www.nytimes.com/2015/11/22/us/democrat-john-edwards-david-vitter-louisiana.html,News,,nyt://article/6dac6b92-6fa2-50e4-8d29-d04306a73ea6
Syria Refugee,The Republican presidential candidate also claimed to have watched “thousands” of people cheering in Jersey City as the World Trade Center towers fell on Sept. 11  2001.,Donald J. Trump said Saturday that he would order surveillance of “certain mosques” to combat terrorism after the Paris attacks and claimed to have watched as “thousands and thousands of people were cheering” while the World Trade Center towers fell on Sept. 11  2001. ,The Republican presidential candidate also claimed to have watched “thousands” of people cheering in Jersey City as the World Trade Center towers fell on Sept. 11  2001.,The New York Times,24,Donald Trump Calls for Surveillance of ‘Certain Mosques’ and a Syrian Refugee Database,Trump  Saying He Heard Cheers on 9/11  Urges Surveillance of Some Mosques,2015-11-22T01:17:54+0000,National,U.S.,article,https://www.nytimes.com/2015/11/22/us/politics/donald-trump-syrian-muslims-surveillance.html,News,,nyt://article/c007bcf8-68e7-5c5e-a1d4-6299660676d1
Syria Refugee,If we can’t behave more logically than ideologically  we’re doomed.,I DON’T know how we win the war against ISIS.,If we can’t behave more logically than ideologically  we’re doomed.,The New York Times,3,How ISIS Defeats Us,How ISIS Defeats Us,2015-11-21T19:30:09+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/22/opinion/sunday/how-isis-defeats-us.html,Op-Ed,,nyt://article/30e362b9-5b00-5c00-a5e8-0be2dfc2ae87
Syria Refugee,Luckily House Republicans weren’t in charge when Jesus was a refugee.,AS anti-refugee hysteria sweeps many of our political leaders  particularly Republicans  I wonder what they would have told a desperate refugee family fleeing the Middle East. You’ve heard of this family: a carpenter named Joseph  his wife  Mary  and their baby son  Jesus.,Luckily House Republicans weren’t in charge when Jesus was a refugee.,The New York Times,9,‘The Statue of Liberty Must Be Crying With Shame’,‘The Statue of Liberty Must Be Crying’   ,2015-11-21T19:30:09+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/22/opinion/sunday/the-statue-of-liberty-must-be-crying-with-shame.html,Op-Ed,,nyt://article/9f15ce59-1dec-5144-accf-4a126701a40c
Syria Refugee,Our resolve to help refugees should be stronger than ever after the attacks in Paris.,Our resolve to help refugees should be stronger than ever after the attacks in Paris.,Our resolve to help refugees should be stronger than ever after the attacks in Paris.,The New York Times,,Uncertain Journeys,,2015-11-21T19:30:03+0000,Opinion,Opinion,multimedia,https://www.nytimes.com/interactive/2015/11/21/opinion/sunday/exposures-uncertain-journeys.html,Interactive Feature,,nyt://interactive/378a78c4-dd9b-50a4-a078-4ed2c5769091
Syria Refugee,Our mayor tried to turn his back on fleeing Syrians. That’s not our way.,ROANOKE  Va. — ON Friday  David Bowers  the Democratic mayor of Roanoke  apologized for comments in which he called for halting the resettlement of Syrian refugees and suggested that our situation was similar to the one Franklin D. Roosevelt faced when he imprisoned Japanese-Americans.,Our mayor tried to turn his back on fleeing Syrians. That’s not our way.,The New York Times,3,The Refugees of Roanoke,The Refugees of Roanoke,2015-11-21T17:35:12+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/22/opinion/sunday/the-refugees-of-roanoke.html,Op-Ed,,nyt://article/1c310392-b889-5092-b880-fb3c5a9c0a03
Syria Refugee,Three young women who fled to southern Turkey recalled their experiences as members of the Islamic State morality police in Raqqa  Syria.,SOUTHERN TURKEY — Dua had only been working for two months with the Khansaa Brigade  the all-female morality police of the Islamic State  when her friends were brought to the station to be whipped.,Three young women who fled to southern Turkey recalled their experiences as members of the Islamic State morality police in Raqqa  Syria.,The New York Times,1,ISIS Women and Enforcers in Syria Recount Collaboration  Anguish and Escape,For ISIS Women  Fraught Choices ,2015-11-21T11:52:36+0000,Foreign,World,article,https://www.nytimes.com/2015/11/22/world/middleeast/isis-wives-and-enforcers-in-syria-recount-collaboration-anguish-and-escape.html,News,,nyt://article/2735e4a0-f0d0-57e2-b13f-95effe79212d
Syria Refugee,President Obama  speaking in Malaysia  where he met with children who had fled violence  said the United States should not close itself to the world’s refugees out of fear.,KUALA LUMPUR  Malaysia — President Obama vowed on Saturday to keep America’s borders open to the world’s refugees “as long as I’m president ” even as he met with child migrants and refugees here and his administration refused to yield in a long-distance feud with his critics over the issue.,President Obama  speaking in Malaysia  where he met with children who had fled violence  said the United States should not close itself to the world’s refugees out of fear.,The New York Times,6,Refugees Must Not Be Turned Away  Obama Says,Obama Vows to Keep Doors Open for Refugees ,2015-11-21T11:37:57+0000,Foreign,World,article,https://www.nytimes.com/2015/11/22/world/asia/refugees-must-not-be-turned-away-obama-says.html,News,,nyt://article/64eccdd2-b350-5f74-90c3-0600c4a8d51a
Syria Refugee,Rather than the social issues the candidates might have come ready to address before some of Iowa’s most influential conservative voters  geopolitics and the threat of terrorism intruded.,DES MOINES — Seven Republican candidates sat around a mocked-up Thanksgiving table here on Friday night  gathered to discuss issues of hearth and home before an audience of more than 1 000 Christian evangelicals.,Rather than the social issues the candidates might have come ready to address before some of Iowa’s most influential conservative voters  geopolitics and the threat of terrorism intruded.,The New York Times,13,Republicans Discuss Geopolitics at Thanksgiving Table in Iowa,Republicans Discuss Geopolitics at Thanksgiving Table,2015-11-21T05:29:53+0000,National,U.S.,article,https://www.nytimes.com/2015/11/21/us/politics/republicans-discuss-geopolitics-at-thanksgiving-table-in-iowa.html,News,,nyt://article/b190466b-c6b1-5423-88d1-aa6adc88d681
Syria Refugee,In the reaction and overreaction to terrorism comes the risk that society will lose its way.,After the attacks in Paris  the world is again challenged by fear. With every bombing  beheading and mass shooting  the dread spreads  along with the urgency of defeating this nihilism.,In the reaction and overreaction to terrorism comes the risk that society will lose its way.,The New York Times,20,The Price of Fear,The Price of Fear,2015-11-21T02:27:31+0000,Editorial,Opinion,article,https://www.nytimes.com/2015/11/21/opinion/the-price-of-fear.html,Editorial,,nyt://article/72c534fd-a71c-53e3-ac13-905aa03bcccb
Syria Refugee,Donald J. Trump took aim on Twitter at Mayor Bill de Blasio on Friday  accusing him of “ineptitude.”,Donald J. Trump tore into Mayor Bill de Blasio on Twitter on Friday  accusing New York City’s top elected official of “ineptitude” and calling him “the worst Mayor in the U.S.  & probably the worst Mayor in the history of #NYC.”,Donald J. Trump took aim on Twitter at Mayor Bill de Blasio on Friday  accusing him of “ineptitude.”,The New York Times,16,Donald Trump’s Take on de Blasio? ‘The Worst Mayor in the U.S.’,Trump&#8217;s Take on de Blasio? &#8216;The Worst Mayor in the U.S.&#8217; ,2015-11-21T01:41:17+0000,Metro,New York,article,https://www.nytimes.com/2015/11/21/nyregion/trumps-take-on-de-blasio-the-worst-mayor-in-the-us.html,News,,nyt://article/7cc06313-95b8-5530-829e-d168aa8bdb78
Syria Refugee,A family of three from Homs  Syria  arrived to Kennedy International Airport on Tuesday amid a political backlash.,NEW HAVEN — The couple from Syria arrived at Kennedy International Airport on Tuesday only to face one more shock in a four-year journey of loss  anxiety and upheaval. They had no idea they had landed in a political maelstrom.,A family of three from Homs  Syria  arrived to Kennedy International Airport on Tuesday amid a political backlash.,The New York Times,17,Syrian Family Diverted From Indiana Feels ‘Welcomed’ in Connecticut,Syrian Family Diverted From Indiana Feels &#8216;Welcomed&#8217; in Connecticut ,2015-11-21T01:27:51+0000,Metro,New York,article,https://www.nytimes.com/2015/11/21/nyregion/syrian-refugees-come-to-the-us-to-find-a-place-they-did-not-expect.html,News,,nyt://article/4e5ec86f-2c6e-553e-9414-542f581f44e5
Syria Refugee,The resolution  approved in a 15-to-0 vote  called on countries around the world to take “all necessary measures” to fight the jihadist group.,The United Nations Security Council on Friday adopted a resolution  drafted by France  calling on countries around the world to take “all necessary measures” to fight the Islamic State. ,The resolution  approved in a 15-to-0 vote  called on countries around the world to take “all necessary measures” to fight the jihadist group.,The New York Times,8,U.N. Security Council Approves Resolution Urging Countries to Combat Islamic State,U.N. Security Council Approves Resolution Urging Countries to Combat Islamic State,2015-11-21T01:10:20+0000,Foreign,World,article,https://www.nytimes.com/2015/11/21/world/europe/un-security-council-approves-resolution-urging-countries-to-combat-islamic-state.html,News,,nyt://article/5391063f-0c06-5ed1-91c7-91d1ee2a0631
